CustomerID,CustomerName,City,Email,Phone
3020,Customer_3020,Cairo,cust3019@example.com,0127799103
3021,Customer_3021,Cairo,cust3020@example.com,
3022,Customer_3022,giza,cust3021@example.com,0112149548
3023,Customer_3023,CAIRO,cust3022@example.com,0122844175
3024,Customer_3024,Egypt,cust3023@example.com,0113169236
3025,Customer_3025,Cairo,cust3024@example.com,0109321711
3026,Customer_3026,giza,cust3025@example.com,0119608119
3027,Customer_3027,Giza,cust3026@example.com,0124290824
3028,Customer_3028,cairo,cust3027@example.com,
3029,Customer_3029,Giza,cust3028@example.com,0125352206
3030,Customer_3030,alex,,0119022096
3031,Customer_3031,Alexandria,cust3030@example.com,0101264945
3032,Customer_3032,Cairo,,0119729395
3033,Customer_3033,alex,cust3032@example.com,0108365791
3034,Customer_3034,alex,,0108052827
3035,Customer_3035,giza,cust3034@example.com,0122273420
3036,Customer_3036,Cairo,cust3035@example.com,0104329193
3037,Customer_3037,cairo,cust3036@example.com,0123839258
3038,Customer_3038,giza,cust3037@example.com,0123759279
3039,Customer_3039,giza,cust3038@example.com,0113326929
3040,Customer_3040,Alexandria,,0107341474
3041,Customer_3041,Alexandria,cust3040@example.com,0126802188
3042,Customer_3042,Egypt,,0108554093
3043,Customer_3043,Egypt,cust3042@example.com,0111099083
3044,Customer_3044,EGYPT,cust3043@example.com,0128235593
3045,Customer_3045,CAIRO,cust3044@example.com,0128323972
3046,Customer_3046,Cairo,cust3045@example.com,0121219680
3047,Customer_3047,Cairo,cust3046@example.com,0103801790
3048,Customer_3048,alex,cust3047@example.com,0117801639
3049,Customer_3049,Cairo,cust3048@example.com,0123564268
3050,Customer_3050,Cairo,cust3049@example.com,0127098635
3051,Customer_3051,CAIRO,cust3050@example.com,0122288540
3052,Customer_3052,Egypt,cust3051@example.com,0111988786
3053,Customer_3053,Egypt,,0118768345
3054,Customer_3054,cairo,cust3053@example.com,0106866082
3055,Customer_3055,Cairo,,0122627046
3056,Customer_3056,CAIRO,cust3055@example.com,0106506703
3057,Customer_3057,Egypt,,0102969115
3058,Customer_3058,CAIRO,cust3057@example.com,0125600880
3059,Customer_3059,Giza,cust3058@example.com,0124056134
3060,Customer_3060,Cairo,cust3059@example.com,0109428878
3061,Customer_3061,cairo,cust3060@example.com,0115914492
3062,Customer_3062,alex,cust3061@example.com,0129622949
3063,Customer_3063,Egypt,,0105346342
3064,Customer_3064,Giza,cust3063@example.com,0114571509
3065,Customer_3065,CAIRO,cust3064@example.com,0105907144
3066,Customer_3066,Alexandria,cust3065@example.com,
3067,Customer_3067,giza,cust3066@example.com,0101654559
3068,Customer_3068,Cairo,cust3067@example.com,0121884243
3069,Customer_3069,Cairo,cust3068@example.com,0118999068
3070,Customer_3070,Giza,cust3069@example.com,0108876338
3071,Customer_3071,CAIRO,cust3070@example.com,0123760296
3072,Customer_3072,EGYPT,cust3071@example.com,0117851441
3073,Customer_3073,Cairo,cust3072@example.com,0127803031
3074,Customer_3074,EGYPT,cust3073@example.com,0129396519
3075,Customer_3075,Alexandria,cust3074@example.com,0107426688
3076,Customer_3076,Giza,cust3075@example.com,0127702242
3077,Customer_3077,CAIRO,cust3076@example.com,0123833102
3078,Customer_3078,CAIRO,cust3077@example.com,0112848971
3079,Customer_3079,giza,cust3078@example.com,0103616029
3080,Customer_3080,Egypt,cust3079@example.com,0118101760
3081,Customer_3081,Egypt,cust3080@example.com,0113078035
3082,Customer_3082,alex,cust3081@example.com,0122593594
3083,Customer_3083,cairo,cust3082@example.com,0124699322
3084,Customer_3084,Giza,,0126468367
3085,Customer_3085,Alexandria,cust3084@example.com,0109975124
3086,Customer_3086,CAIRO,cust3085@example.com,0111312728
3087,Customer_3087,giza,cust3086@example.com,0111779665
3088,Customer_3088,EGYPT,cust3087@example.com,0128162815
3089,Customer_3089,Giza,cust3088@example.com,0114659995
3090,Customer_3090,alex,cust3089@example.com,0113425884
3091,Customer_3091,Giza,cust3090@example.com,0103869066
3092,Customer_3092,alex,cust3091@example.com,0113368614
3093,Customer_3093,CAIRO,cust3092@example.com,
3094,Customer_3094,cairo,cust3093@example.com,0102336646
3095,Customer_3095,alex,cust3094@example.com,0113233981
3096,Customer_3096,CAIRO,cust3095@example.com,0129867641
3097,Customer_3097,CAIRO,,
3098,Customer_3098,cairo,cust3097@example.com,0106870911
3099,Customer_3099,Egypt,cust3098@example.com,0119149135
3100,Customer_3100,Giza,cust3099@example.com,0108173737
3101,Customer_3101,Cairo,cust3100@example.com,
3102,Customer_3102,Cairo,cust3101@example.com,0112372340
3103,Customer_3103,EGYPT,cust3102@example.com,0116507074
3104,Customer_3104,EGYPT,cust3103@example.com,0103995556
3105,Customer_3105,Cairo,cust3104@example.com,0104289029
3106,Customer_3106,Alexandria,cust3105@example.com,0104116285
3107,Customer_3107,Cairo,cust3106@example.com,0106353739
3108,Customer_3108,EGYPT,cust3107@example.com,0126465744
3109,Customer_3109,giza,cust3108@example.com,0115560438
3110,Customer_3110,EGYPT,cust3109@example.com,0111211442
3111,Customer_3111,Alexandria,cust3110@example.com,0115441916
3112,Customer_3112,Giza,cust3111@example.com,0106110723
3113,Customer_3113,Cairo,cust3112@example.com,0116845495
3114,Customer_3114,cairo,cust3113@example.com,0118323128
3115,Customer_3115,giza,cust3114@example.com,0129395140
3116,Customer_3116,CAIRO,cust3115@example.com,0109886390
3117,Customer_3117,Alexandria,cust3116@example.com,0125034435
3118,Customer_3118,EGYPT,cust3117@example.com,
3119,Customer_3119,cairo,cust3118@example.com,0119914454
3120,Customer_3120,alex,cust3119@example.com,0116783905
3121,Customer_3121,Egypt,cust3120@example.com,0127050759
3122,Customer_3122,Cairo,cust3121@example.com,0115434570
3123,Customer_3123,Egypt,cust3122@example.com,0122403270
3124,Customer_3124,Alexandria,cust3123@example.com,0111568453
3125,Customer_3125,alex,cust3124@example.com,
3126,Customer_3126,alex,cust3125@example.com,0108663955
3127,Customer_3127,alex,cust3126@example.com,0104285447
3128,Customer_3128,CAIRO,cust3127@example.com,0116523703
3129,Customer_3129,Alexandria,cust3128@example.com,0111042240
3130,Customer_3130,Giza,cust3129@example.com,0114994852
3131,Customer_3131,Egypt,cust3130@example.com,
3132,Customer_3132,Giza,cust3131@example.com,0126656480
3133,Customer_3133,cairo,cust3132@example.com,0123265713
3134,Customer_3134,giza,cust3133@example.com,
3135,Customer_3135,giza,cust3134@example.com,0117314199
3136,Customer_3136,Giza,cust3135@example.com,0109981116
3137,Customer_3137,Cairo,cust3136@example.com,
3138,Customer_3138,cairo,,0115872063
3139,Customer_3139,Alexandria,cust3138@example.com,0118267196
3140,Customer_3140,EGYPT,cust3139@example.com,
3141,Customer_3141,giza,cust3140@example.com,0125818516
3142,Customer_3142,EGYPT,cust3141@example.com,0125263559
3143,Customer_3143,cairo,cust3142@example.com,0111333407
3144,Customer_3144,Egypt,,0113562555
3145,Customer_3145,giza,cust3144@example.com,0115719086
3146,Customer_3146,Cairo,cust3145@example.com,0103223518
3147,Customer_3147,Cairo,cust3146@example.com,0106401773
3148,Customer_3148,alex,cust3147@example.com,0123905542
3149,Customer_3149,CAIRO,,0107863794
3150,Customer_3150,cairo,cust3149@example.com,0101587221
3151,Customer_3151,giza,cust3150@example.com,0113621234
3152,Customer_3152,CAIRO,cust3151@example.com,0116880678
3153,Customer_3153,cairo,cust3152@example.com,0127534620
3154,Customer_3154,Giza,cust3153@example.com,
3155,Customer_3155,Alexandria,cust3154@example.com,0127810662
3156,Customer_3156,Alexandria,cust3155@example.com,0112539012
3157,Customer_3157,alex,cust3156@example.com,
3158,Customer_3158,alex,cust3157@example.com,0128195092
3159,Customer_3159,Alexandria,cust3158@example.com,0108699293
3160,Customer_3160,Egypt,cust3159@example.com,0128227182
3161,Customer_3161,giza,cust3160@example.com,
3162,Customer_3162,Alexandria,cust3161@example.com,0117535385
3163,Customer_3163,Egypt,cust3162@example.com,
3164,Customer_3164,CAIRO,cust3163@example.com,0107543774
3165,Customer_3165,Egypt,cust3164@example.com,
3166,Customer_3166,CAIRO,cust3165@example.com,0102718008
3167,Customer_3167,cairo,cust3166@example.com,
3168,Customer_3168,EGYPT,cust3167@example.com,0108691107
3169,Customer_3169,cairo,,0112064366
3170,Customer_3170,Alexandria,,0112001678
3171,Customer_3171,CAIRO,cust3170@example.com,0119579220
3172,Customer_3172,Alexandria,cust3171@example.com,0123371843
3173,Customer_3173,giza,cust3172@example.com,
3174,Customer_3174,Cairo,cust3173@example.com,0108955848
3175,Customer_3175,Alexandria,cust3174@example.com,0119111281
3176,Customer_3176,giza,cust3175@example.com,0108280531
3177,Customer_3177,Egypt,cust3176@example.com,0108801375
3178,Customer_3178,cairo,cust3177@example.com,0103579560
3179,Customer_3179,Egypt,cust3178@example.com,0121943785
3180,Customer_3180,Cairo,cust3179@example.com,0105659602
3181,Customer_3181,CAIRO,cust3180@example.com,0111393770
3182,Customer_3182,giza,cust3181@example.com,0128578729
3183,Customer_3183,EGYPT,cust3182@example.com,0124995307
3184,Customer_3184,Alexandria,cust3183@example.com,0121845267
3185,Customer_3185,CAIRO,cust3184@example.com,0123132873
3186,Customer_3186,EGYPT,cust3185@example.com,0104449438
3187,Customer_3187,Giza,cust3186@example.com,0129355028
3188,Customer_3188,Alexandria,cust3187@example.com,0119766806
3189,Customer_3189,Egypt,cust3188@example.com,0109931597
3190,Customer_3190,cairo,cust3189@example.com,0106996542
3191,Customer_3191,giza,cust3190@example.com,0126176420
3192,Customer_3192,Cairo,cust3191@example.com,0124663138
3193,Customer_3193,Cairo,cust3192@example.com,0103345124
3194,Customer_3194,Egypt,cust3193@example.com,0128075020
3195,Customer_3195,alex,cust3194@example.com,0124666688
3196,Customer_3196,Cairo,cust3195@example.com,0129868697
3197,Customer_3197,giza,cust3196@example.com,
3198,Customer_3198,Egypt,cust3197@example.com,0103053252
3199,Customer_3199,CAIRO,cust3198@example.com,0103047513
3200,Customer_3200,Cairo,cust3199@example.com,
3201,Customer_3201,Egypt,cust3200@example.com,0108892384
3202,Customer_3202,giza,cust3201@example.com,0103718571
3203,Customer_3203,Alexandria,cust3202@example.com,0127479891
3204,Customer_3204,Alexandria,cust3203@example.com,
3205,Customer_3205,Cairo,cust3204@example.com,
3206,Customer_3206,cairo,,0108690209
3207,Customer_3207,Alexandria,cust3206@example.com,0112200456
3208,Customer_3208,cairo,cust3207@example.com,0107368195
3209,Customer_3209,CAIRO,cust3208@example.com,
3210,Customer_3210,Egypt,cust3209@example.com,0113025783
3211,Customer_3211,EGYPT,cust3210@example.com,0103985124
3212,Customer_3212,giza,cust3211@example.com,0101746493
3213,Customer_3213,Egypt,cust3212@example.com,
3214,Customer_3214,giza,cust3213@example.com,0122632160
3215,Customer_3215,CAIRO,cust3214@example.com,0106718341
3216,Customer_3216,Giza,cust3215@example.com,0103730024
3217,Customer_3217,Cairo,cust3216@example.com,0104931349
3218,Customer_3218,giza,cust3217@example.com,0127877619
3219,Customer_3219,giza,cust3218@example.com,0126075323
3220,Customer_3220,cairo,cust3219@example.com,0113783641
3221,Customer_3221,Egypt,cust3220@example.com,0119772549
3222,Customer_3222,Giza,cust3221@example.com,0101030049
3223,Customer_3223,alex,cust3222@example.com,0102632893
3224,Customer_3224,Cairo,cust3223@example.com,
3225,Customer_3225,EGYPT,,
3226,Customer_3226,alex,cust3225@example.com,0129049922
3227,Customer_3227,Egypt,cust3226@example.com,0116160563
3228,Customer_3228,Cairo,cust3227@example.com,0106027360
3229,Customer_3229,giza,cust3228@example.com,0116146037
3230,Customer_3230,EGYPT,cust3229@example.com,0112462957
3231,Customer_3231,cairo,cust3230@example.com,0116402642
3232,Customer_3232,Giza,cust3231@example.com,
3233,Customer_3233,cairo,cust3232@example.com,0117804252
3234,Customer_3234,CAIRO,cust3233@example.com,
3235,Customer_3235,Cairo,cust3234@example.com,0123329196
3236,Customer_3236,cairo,cust3235@example.com,0126841717
3237,Customer_3237,alex,cust3236@example.com,0111485160
3238,Customer_3238,cairo,cust3237@example.com,
3239,Customer_3239,Alexandria,cust3238@example.com,0111196651
3240,Customer_3240,CAIRO,cust3239@example.com,
3241,Customer_3241,Egypt,cust3240@example.com,0119284272
3242,Customer_3242,Giza,cust3241@example.com,0108800520
3243,Customer_3243,CAIRO,cust3242@example.com,0126240872
3244,Customer_3244,Alexandria,cust3243@example.com,0104748933
3245,Customer_3245,Cairo,cust3244@example.com,0121679215
3246,Customer_3246,alex,cust3245@example.com,0112717675
3247,Customer_3247,Giza,cust3246@example.com,0123446978
3248,Customer_3248,Giza,cust3247@example.com,0111909851
3249,Customer_3249,CAIRO,,0107981136
3250,Customer_3250,Cairo,,0122422519
3251,Customer_3251,giza,cust3250@example.com,0127234341
3252,Customer_3252,Alexandria,cust3251@example.com,0114314404
3253,Customer_3253,giza,cust3252@example.com,0124113768
3254,Customer_3254,alex,cust3253@example.com,0103575385
3255,Customer_3255,Cairo,cust3254@example.com,0118092821
3256,Customer_3256,Cairo,cust3255@example.com,0119318565
3257,Customer_3257,Alexandria,cust3256@example.com,0127815865
3258,Customer_3258,EGYPT,cust3257@example.com,0126601473
3259,Customer_3259,giza,cust3258@example.com,0109538960
3260,Customer_3260,cairo,cust3259@example.com,
3261,Customer_3261,Giza,cust3260@example.com,0117915074
3262,Customer_3262,EGYPT,cust3261@example.com,0101910018
3263,Customer_3263,cairo,cust3262@example.com,0107205686
3264,Customer_3264,Alexandria,cust3263@example.com,0117637907
3265,Customer_3265,Giza,cust3264@example.com,0104132141
3266,Customer_3266,Egypt,cust3265@example.com,0126443396
3267,Customer_3267,cairo,cust3266@example.com,0124479779
3268,Customer_3268,EGYPT,cust3267@example.com,0101056117
3269,Customer_3269,cairo,cust3268@example.com,0112927768
3270,Customer_3270,cairo,cust3269@example.com,0118432108
3271,Customer_3271,Alexandria,cust3270@example.com,0114222052
3272,Customer_3272,giza,cust3271@example.com,0127084541
3273,Customer_3273,Egypt,cust3272@example.com,0123673235
3274,Customer_3274,Alexandria,cust3273@example.com,0119599529
3275,Customer_3275,alex,cust3274@example.com,0109473354
3276,Customer_3276,Alexandria,,0128102862
3277,Customer_3277,Giza,cust3276@example.com,0111156748
3278,Customer_3278,Egypt,cust3277@example.com,
3279,Customer_3279,Cairo,cust3278@example.com,0119848123
3280,Customer_3280,alex,cust3279@example.com,0101920662
3281,Customer_3281,CAIRO,cust3280@example.com,0101200801
3282,Customer_3282,Alexandria,cust3281@example.com,0111435625
3283,Customer_3283,cairo,cust3282@example.com,
3284,Customer_3284,giza,cust3283@example.com,0102533409
3285,Customer_3285,Cairo,cust3284@example.com,0126975788
3286,Customer_3286,Alexandria,cust3285@example.com,0127779159
3287,Customer_3287,Alexandria,cust3286@example.com,0112857320
3288,Customer_3288,EGYPT,cust3287@example.com,0118476952
3289,Customer_3289,EGYPT,cust3288@example.com,
3290,Customer_3290,Cairo,,0114263297
3291,Customer_3291,EGYPT,cust3290@example.com,0122626182
3292,Customer_3292,cairo,cust3291@example.com,
3293,Customer_3293,alex,cust3292@example.com,0117152614
3294,Customer_3294,CAIRO,cust3293@example.com,0125937626
3295,Customer_3295,Egypt,cust3294@example.com,0125837330
3296,Customer_3296,CAIRO,,0112211706
3297,Customer_3297,CAIRO,cust3296@example.com,0111664176
3298,Customer_3298,Egypt,cust3297@example.com,0101359717
3299,Customer_3299,EGYPT,cust3298@example.com,0126672018
3300,Customer_3300,Cairo,cust3299@example.com,0116933944
3301,Customer_3301,Egypt,cust3300@example.com,0106910012
3302,Customer_3302,Giza,cust3301@example.com,0115168370
3303,Customer_3303,alex,cust3302@example.com,0123295998
3304,Customer_3304,giza,cust3303@example.com,0121286143
3305,Customer_3305,EGYPT,cust3304@example.com,0128539885
3306,Customer_3306,Egypt,cust3305@example.com,0116318832
3307,Customer_3307,Giza,cust3306@example.com,0129434709
3308,Customer_3308,giza,cust3307@example.com,
3309,Customer_3309,alex,cust3308@example.com,0101379503
3310,Customer_3310,alex,cust3309@example.com,0109993556
3311,Customer_3311,EGYPT,cust3310@example.com,
3312,Customer_3312,Egypt,cust3311@example.com,0125420777
3313,Customer_3313,Cairo,cust3312@example.com,0107712259
3314,Customer_3314,alex,cust3313@example.com,0111209644
3315,Customer_3315,Cairo,cust3314@example.com,0123760866
3316,Customer_3316,Cairo,,0128781532
3317,Customer_3317,EGYPT,cust3316@example.com,0127316614
3318,Customer_3318,giza,cust3317@example.com,0118667420
3319,Customer_3319,Alexandria,cust3318@example.com,0127370708
3320,Customer_3320,CAIRO,cust3319@example.com,0127760499
3321,Customer_3321,CAIRO,cust3320@example.com,0116978719
3322,Customer_3322,alex,cust3321@example.com,0104190252
3323,Customer_3323,Alexandria,cust3322@example.com,0106816759
3324,Customer_3324,giza,cust3323@example.com,0108901707
3325,Customer_3325,Alexandria,,0117722035
3326,Customer_3326,EGYPT,cust3325@example.com,
3327,Customer_3327,alex,cust3326@example.com,
3328,Customer_3328,Cairo,,0104092350
3329,Customer_3329,alex,cust3328@example.com,0103001981
3330,Customer_3330,CAIRO,cust3329@example.com,0109902839
3331,Customer_3331,giza,cust3330@example.com,0112059230
3332,Customer_3332,Alexandria,,0104768841
3333,Customer_3333,giza,cust3332@example.com,0117559314
3334,Customer_3334,EGYPT,cust3333@example.com,0103767052
3335,Customer_3335,alex,cust3334@example.com,0122807992
3336,Customer_3336,Egypt,,0107573846
3337,Customer_3337,alex,,0121770991
3338,Customer_3338,Cairo,cust3337@example.com,0108823045
3339,Customer_3339,alex,cust3338@example.com,0114722745
3340,Customer_3340,Giza,cust3339@example.com,0105892034
3341,Customer_3341,EGYPT,cust3340@example.com,0103298543
3342,Customer_3342,cairo,cust3341@example.com,0112312179
3343,Customer_3343,EGYPT,cust3342@example.com,0118009898
3344,Customer_3344,Alexandria,cust3343@example.com,0126609264
3345,Customer_3345,cairo,cust3344@example.com,0113688372
3346,Customer_3346,Alexandria,cust3345@example.com,
3347,Customer_3347,Alexandria,cust3346@example.com,0106290703
3348,Customer_3348,Cairo,cust3347@example.com,0102782777
3349,Customer_3349,Cairo,cust3348@example.com,0125027315
3350,Customer_3350,CAIRO,,0114668766
3351,Customer_3351,CAIRO,cust3350@example.com,0113199253
3352,Customer_3352,Egypt,cust3351@example.com,0116923000
3353,Customer_3353,cairo,cust3352@example.com,0109974095
3354,Customer_3354,giza,cust3353@example.com,0108195956
3355,Customer_3355,alex,cust3354@example.com,0113823433
3356,Customer_3356,alex,cust3355@example.com,0128360048
3357,Customer_3357,Alexandria,cust3356@example.com,0105549099
3358,Customer_3358,CAIRO,cust3357@example.com,0129974526
3359,Customer_3359,Alexandria,cust3358@example.com,0115894451
3360,Customer_3360,Giza,cust3359@example.com,0102557408
3361,Customer_3361,Giza,cust3360@example.com,0105649215
3362,Customer_3362,giza,cust3361@example.com,0103909572
3363,Customer_3363,Cairo,cust3362@example.com,0124220721
3364,Customer_3364,Cairo,cust3363@example.com,0128597196
3365,Customer_3365,CAIRO,cust3364@example.com,
3366,Customer_3366,CAIRO,cust3365@example.com,0124648297
3367,Customer_3367,Giza,cust3366@example.com,0121294509
3368,Customer_3368,Cairo,cust3367@example.com,0116701202
3369,Customer_3369,cairo,,0118924171
3370,Customer_3370,cairo,cust3369@example.com,0123796000
3371,Customer_3371,CAIRO,cust3370@example.com,0119511023
3372,Customer_3372,Alexandria,cust3371@example.com,0109773029
3373,Customer_3373,Cairo,cust3372@example.com,0104447366
3374,Customer_3374,cairo,cust3373@example.com,0105273077
3375,Customer_3375,Cairo,cust3374@example.com,
3376,Customer_3376,EGYPT,cust3375@example.com,0102593218
3377,Customer_3377,alex,cust3376@example.com,
3378,Customer_3378,Giza,cust3377@example.com,0128982810
3379,Customer_3379,Cairo,cust3378@example.com,0117321817
3380,Customer_3380,alex,cust3379@example.com,0105152541
3381,Customer_3381,EGYPT,,0119740680
3382,Customer_3382,Cairo,cust3381@example.com,0103618531
3383,Customer_3383,CAIRO,cust3382@example.com,0125095090
3384,Customer_3384,alex,cust3383@example.com,0122054195
3385,Customer_3385,Cairo,cust3384@example.com,0114978843
3386,Customer_3386,alex,cust3385@example.com,0121671660
3387,Customer_3387,EGYPT,cust3386@example.com,0126747808
3388,Customer_3388,Cairo,cust3387@example.com,0122484152
3389,Customer_3389,Cairo,cust3388@example.com,
3390,Customer_3390,Cairo,cust3389@example.com,0105402962
3391,Customer_3391,giza,cust3390@example.com,0128862705
3392,Customer_3392,CAIRO,,0103501374
3393,Customer_3393,EGYPT,cust3392@example.com,0127607993
3394,Customer_3394,giza,cust3393@example.com,0126706000
3395,Customer_3395,Alexandria,cust3394@example.com,0119679540
3396,Customer_3396,giza,cust3395@example.com,0124931518
3397,Customer_3397,Giza,cust3396@example.com,0121973709
3398,Customer_3398,Giza,,0123336928
3399,Customer_3399,Cairo,cust3398@example.com,
3400,Customer_3400,giza,cust3399@example.com,0129747985
3401,Customer_3401,Alexandria,cust3400@example.com,0128369129
3402,Customer_3402,giza,cust3401@example.com,0114495355
3403,Customer_3403,CAIRO,cust3402@example.com,0113631392
3404,Customer_3404,CAIRO,,0123878675
3405,Customer_3405,Alexandria,cust3404@example.com,0117127393
3406,Customer_3406,giza,,0109167408
3407,Customer_3407,alex,cust3406@example.com,0103887273
3408,Customer_3408,CAIRO,cust3407@example.com,0108457431
3409,Customer_3409,CAIRO,cust3408@example.com,
3410,Customer_3410,cairo,cust3409@example.com,0114777415
3411,Customer_3411,giza,cust3410@example.com,0121817044
3412,Customer_3412,CAIRO,cust3411@example.com,0102047071
3413,Customer_3413,EGYPT,cust3412@example.com,0103093849
3414,Customer_3414,giza,cust3413@example.com,
3415,Customer_3415,Giza,cust3414@example.com,0121414564
3416,Customer_3416,cairo,cust3415@example.com,0128252359
3417,Customer_3417,CAIRO,,0104041208
3418,Customer_3418,cairo,cust3417@example.com,
3419,Customer_3419,Giza,cust3418@example.com,0126037555
3420,Customer_3420,Alexandria,cust3419@example.com,0117937202
3421,Customer_3421,Alexandria,cust3420@example.com,0125312646
3422,Customer_3422,giza,cust3421@example.com,0119215915
3423,Customer_3423,Giza,cust3422@example.com,0127441094
3424,Customer_3424,Egypt,cust3423@example.com,0127350640
3425,Customer_3425,Egypt,cust3424@example.com,0103337139
3426,Customer_3426,giza,cust3425@example.com,0102239176
3427,Customer_3427,Cairo,cust3426@example.com,0116732897
3428,Customer_3428,cairo,cust3427@example.com,0122665347
3429,Customer_3429,cairo,cust3428@example.com,0115840239
3430,Customer_3430,Alexandria,cust3429@example.com,0109432861
3431,Customer_3431,Egypt,cust3430@example.com,
3432,Customer_3432,CAIRO,cust3431@example.com,0111339972
3433,Customer_3433,CAIRO,cust3432@example.com,0102839581
3434,Customer_3434,CAIRO,cust3433@example.com,0106997228
3435,Customer_3435,Alexandria,,
3436,Customer_3436,Giza,cust3435@example.com,0104758159
3437,Customer_3437,alex,cust3436@example.com,0113397504
3438,Customer_3438,Egypt,cust3437@example.com,0105405477
3439,Customer_3439,Egypt,,
3440,Customer_3440,cairo,cust3439@example.com,0117807949
3441,Customer_3441,Cairo,cust3440@example.com,0109814989
3442,Customer_3442,giza,cust3441@example.com,
3443,Customer_3443,cairo,cust3442@example.com,0108473198
3444,Customer_3444,Giza,cust3443@example.com,0119597765
3445,Customer_3445,giza,cust3444@example.com,0114700401
3446,Customer_3446,Egypt,cust3445@example.com,0121094919
3447,Customer_3447,Giza,cust3446@example.com,0117845983
3448,Customer_3448,giza,cust3447@example.com,0117922279
3449,Customer_3449,EGYPT,cust3448@example.com,0111247299
3450,Customer_3450,alex,cust3449@example.com,0119228162
3451,Customer_3451,Egypt,cust3450@example.com,0107278180
3452,Customer_3452,Cairo,cust3451@example.com,0101565668
3453,Customer_3453,CAIRO,cust3452@example.com,0119699947
3454,Customer_3454,EGYPT,cust3453@example.com,0116969714
3455,Customer_3455,CAIRO,,
3456,Customer_3456,alex,cust3455@example.com,0111158265
3457,Customer_3457,giza,cust3456@example.com,0115866453
3458,Customer_3458,Alexandria,cust3457@example.com,0101436515
3459,Customer_3459,Cairo,cust3458@example.com,0104178734
3460,Customer_3460,alex,cust3459@example.com,
3461,Customer_3461,CAIRO,cust3460@example.com,
3462,Customer_3462,EGYPT,cust3461@example.com,
3463,Customer_3463,Egypt,cust3462@example.com,0109630877
3464,Customer_3464,EGYPT,cust3463@example.com,0111518491
3465,Customer_3465,EGYPT,cust3464@example.com,0112073853
3466,Customer_3466,Alexandria,cust3465@example.com,
3467,Customer_3467,Alexandria,cust3466@example.com,0119254663
3468,Customer_3468,Giza,cust3467@example.com,0101258454
3469,Customer_3469,Giza,cust3468@example.com,0102422901
3470,Customer_3470,giza,cust3469@example.com,0107636732
3471,Customer_3471,Giza,cust3470@example.com,0106602611
3472,Customer_3472,cairo,cust3471@example.com,0104965881
3473,Customer_3473,Cairo,,0127181870
3474,Customer_3474,cairo,cust3473@example.com,0125945572
3475,Customer_3475,cairo,cust3474@example.com,
3476,Customer_3476,CAIRO,cust3475@example.com,0106824090
3477,Customer_3477,alex,cust3476@example.com,
3478,Customer_3478,cairo,cust3477@example.com,0113254180
3479,Customer_3479,Cairo,cust3478@example.com,0129304245
3480,Customer_3480,Alexandria,cust3479@example.com,0107888784
3481,Customer_3481,giza,cust3480@example.com,0103421651
3482,Customer_3482,CAIRO,cust3481@example.com,0108560725
3483,Customer_3483,Alexandria,cust3482@example.com,0101071859
3484,Customer_3484,CAIRO,cust3483@example.com,0112137458
3485,Customer_3485,Cairo,cust3484@example.com,0115696875
3486,Customer_3486,EGYPT,cust3485@example.com,
3487,Customer_3487,Egypt,cust3486@example.com,0113002977
3488,Customer_3488,alex,,0105176250
3489,Customer_3489,Alexandria,cust3488@example.com,0129419085
3490,Customer_3490,alex,cust3489@example.com,0129189897
3491,Customer_3491,EGYPT,cust3490@example.com,0117764948
3492,Customer_3492,Egypt,cust3491@example.com,0104566711
3493,Customer_3493,alex,cust3492@example.com,0101235130
3494,Customer_3494,alex,cust3493@example.com,0101143545
3495,Customer_3495,Alexandria,cust3494@example.com,0102949735
3496,Customer_3496,Giza,,
3497,Customer_3497,Egypt,,0124607860
3498,Customer_3498,EGYPT,cust3497@example.com,
3499,Customer_3499,Egypt,cust3498@example.com,0127891694
3500,Customer_3500,Cairo,cust3499@example.com,0113449898
3501,Customer_3501,Giza,cust3500@example.com,0113639696
3502,Customer_3502,Cairo,cust3501@example.com,0121543169
3503,Customer_3503,EGYPT,cust3502@example.com,0102846162
3504,Customer_3504,Alexandria,cust3503@example.com,0129031553
3505,Customer_3505,Alexandria,cust3504@example.com,0115113062
3506,Customer_3506,EGYPT,cust3505@example.com,0117099340
3507,Customer_3507,CAIRO,,0128584232
3508,Customer_3508,EGYPT,cust3507@example.com,0109196236
3509,Customer_3509,Giza,cust3508@example.com,
3510,Customer_3510,cairo,cust3509@example.com,0128224994
3511,Customer_3511,Alexandria,cust3510@example.com,0113023134
3512,Customer_3512,giza,cust3511@example.com,0128076850
3513,Customer_3513,Giza,cust3512@example.com,
3514,Customer_3514,Giza,cust3513@example.com,0124791760
3515,Customer_3515,Giza,cust3514@example.com,0112470948
3516,Customer_3516,alex,cust3515@example.com,0122353096
3517,Customer_3517,Giza,cust3516@example.com,0105682477
3518,Customer_3518,Alexandria,cust3517@example.com,0119297378
3519,Customer_3519,cairo,cust3518@example.com,
3520,Customer_3520,cairo,cust3519@example.com,0117360267
3521,Customer_3521,Giza,cust3520@example.com,0113282252
3522,Customer_3522,Cairo,cust3521@example.com,0112462589
3523,Customer_3523,Alexandria,cust3522@example.com,0126585924
3524,Customer_3524,Alexandria,,0101170938
3525,Customer_3525,Egypt,cust3524@example.com,0119781999
3526,Customer_3526,CAIRO,cust3525@example.com,
3527,Customer_3527,CAIRO,,
3528,Customer_3528,Cairo,cust3527@example.com,
